yearTesting,studyName,trial,loc,geno,yearCloning,rep,block,plotnumber,entryType,fyld,design
2021,21.GS.C1.C2.C3.C4.40.UYT.ON,UYT,Onne,TMS16F2003P0029,2016,2,2,205,test,NA,RCBD
2021,21.GS.C1.C2.C3.C4.40.UYT.ON,UYT,Onne,TMS16F2006P0038,2016,2,2,207,test,NA,RCBD
2021,21.GS.C1.C2.C3.C4.40.UYT.ON,UYT,Onne,TMS18F1047P0024,2018,2,2,238,test,NA,RCBD
2021,21.GS.C1.C2.C3.C4.40.UYT.ON,UYT,Onne,TMS18F1092P0007,2018,2,2,239,test,NA,RCBD
2021,21.GS.C1.C2.C3.C4.40.UYT.ON,UYT,Onne,TMS18F1108P0012,2018,2,2,225,test,NA,RCBD
2021,21.GS.C1.C2.C3.C4.40.UYT.ON,UYT,Onne,TMS18F1163P0020,2018,2,2,223,test,NA,RCBD
2021,21.GS.C1.C2.C3.C4.40.UYT.ON,UYT,Onne,TMS18F1173P0009,2018,2,2,228,test,NA,RCBD
2021,21.GS.C1.C2.C3.C4.40.UYT.ON,UYT,Onne,TMS18F1175P0039,2018,2,2,203,test,NA,RCBD
2021,21.GS.C1.C2.C3.C4.40.UYT.ON,UYT,Onne,TMS18F1275P0004,2018,2,2,212,test,NA,RCBD
2021,21.GS.C1.C2.C3.C4.40.UYT.ON,UYT,Onne,TMS18F1288P0021,2018,2,2,231,test,NA,RCBD
2021,21.GS.C1.C2.C3.C4.40.UYT.ON,UYT,Onne,TMS18F1297P0008,2018,2,2,220,test,NA,RCBD
2021,21.GS.C1.C2.C3.C4.40.UYT.ON,UYT,Onne,TMS18F1298P0026,2018,2,2,213,test,NA,RCBD
2021,21.GS.C1.C2.C3.C4.40.UYT.ON,UYT,Onne,TMS18F1302P0057,2018,2,2,218,test,NA,RCBD
2021,21.GS.C1.C2.C3.C4.40.UYT.ON,UYT,Onne,TMS18F1307P0038,2018,2,2,215,test,NA,RCBD
2021,21.GS.C1.C2.C3.C4.40.UYT.ON,UYT,Onne,TMS18F1307P0077,2018,2,2,211,test,NA,RCBD
2021,21.GS.C1.C2.C3.C4.40.UYT.ON,UYT,Onne,TMS18F1309P0044,2018,2,2,201,test,NA,RCBD
2021,21.GS.C1.C2.C3.C4.40.UYT.ON,UYT,Onne,TMS18F1331P0005,2018,2,2,232,test,NA,RCBD
2021,21.GS.C1.C2.C3.C4.40.UYT.ON,UYT,Onne,TMS18F1336P0029,2018,2,2,233,test,NA,RCBD
2021,21.GS.C1.C2.C3.C4.40.UYT.ON,UYT,Onne,TMS18F1339P0034,2018,2,2,234,test,NA,RCBD
2021,21.GS.C1.C2.C3.C4.40.UYT.ON,UYT,Onne,TMS18F1352P0015,2018,2,2,219,test,NA,RCBD
2021,21.GS.C1.C2.C3.C4.40.UYT.ON,UYT,Onne,TMS18F1472P0039,2018,2,2,202,test,NA,RCBD
2021,21.GS.C1.C2.C3.C4.40.UYT.ON,UYT,Onne,TMS18F1481P0029,2018,2,2,206,test,NA,RCBD
2021,21.GS.C1.C2.C3.C4.40.UYT.ON,UYT,Onne,TMS18F1481P0075,2018,2,2,217,test,NA,RCBD
2021,21.GS.C1.C2.C3.C4.40.UYT.ON,UYT,Onne,TMS18F1485P0028,2018,2,2,222,test,NA,RCBD
2021,21.GS.C1.C2.C3.C4.40.UYT.ON,UYT,Onne,TMS18F1562P0004,2018,2,2,208,test,NA,RCBD
2021,21.GS.C1.C2.C3.C4.40.UYT.OT,UYT,Otobi,IITA-TMS-IBA000070,2000,1,1,127,check,NA,RCBD
2021,21.GS.C1.C2.C3.C4.40.UYT.OT,UYT,Otobi,IITA-TMS-IBA30572,0,1,1,116,check,NA,RCBD
2021,21.GS.C1.C2.C3.C4.40.UYT.OT,UYT,Otobi,IITA-TMS-IBA980581,1998,1,1,114,check,NA,RCBD
2021,21.GS.C1.C2.C3.C4.40.UYT.OT,UYT,Otobi,IITA-TMS-IBA982101,1998,1,1,109,check,NA,RCBD
2021,21.GS.C1.C2.C3.C4.40.UYT.OT,UYT,Otobi,TMEB419,0,1,1,135,check,NA,RCBD
2021,21.GS.C1.C2.C3.C4.40.UYT.OT,UYT,Otobi,TMS13F1160P0004,2013,1,1,120,check,NA,RCBD
2021,21.GS.C1.C2.C3.C4.40.UYT.OT,UYT,Otobi,TMS13F1343P0022,2013,1,1,104,test,NA,RCBD
2021,21.GS.C1.C2.C3.C4.40.UYT.OT,UYT,Otobi,TMS14F1036P0007,2014,1,1,123,check,NA,RCBD
2021,21.GS.C1.C2.C3.C4.40.UYT.OT,UYT,Otobi,TMS15F1302P0027,2015,1,1,103,test,NA,RCBD
2021,21.GS.C1.C2.C3.C4.40.UYT.OT,UYT,Otobi,TMS15F1310P0019,2015,1,1,115,test,NA,RCBD
2021,21.GS.C1.C2.C3.C4.40.UYT.OT,UYT,Otobi,TMS15F1474P0007,2015,1,1,130,test,NA,RCBD
2021,21.GS.C1.C2.C3.C4.40.UYT.OT,UYT,Otobi,TMS16F1078P0006,2016,1,1,110,test,NA,RCBD
2021,21.GS.C1.C2.C3.C4.40.UYT.OT,UYT,Otobi,TMS16F1155P0004,2016,1,1,134,test,NA,RCBD
2021,21.GS.C1.C2.C3.C4.40.UYT.OT,UYT,Otobi,TMS16F1507P0019,2016,1,1,136,test,NA,RCBD
2021,21.GS.C1.C2.C3.C4.40.UYT.OT,UYT,Otobi,TMS16F1522P0022,2016,1,1,105,check,NA,RCBD
2021,21.GS.C1.C2.C3.C4.40.UYT.OT,UYT,Otobi,TMS16F2003P0029,2016,1,1,124,test,NA,RCBD
2021,21.GS.C1.C2.C3.C4.40.UYT.OT,UYT,Otobi,TMS16F2006P0038,2016,1,1,131,test,NA,RCBD
2021,21.GS.C1.C2.C3.C4.40.UYT.OT,UYT,Otobi,TMS18F1047P0024,2018,1,1,132,test,NA,RCBD
2021,21.GS.C1.C2.C3.C4.40.UYT.OT,UYT,Otobi,TMS18F1092P0007,2018,1,1,133,test,NA,RCBD
2021,21.GS.C1.C2.C3.C4.40.UYT.OT,UYT,Otobi,TMS18F1108P0012,2018,1,1,125,test,NA,RCBD
2021,21.GS.C1.C2.C3.C4.40.UYT.OT,UYT,Otobi,TMS18F1163P0020,2018,1,1,121,test,NA,RCBD
2021,21.GS.C1.C2.C3.C4.40.UYT.OT,UYT,Otobi,TMS18F1173P0009,2018,1,1,128,test,NA,RCBD
2021,21.GS.C1.C2.C3.C4.40.UYT.OT,UYT,Otobi,TMS18F1175P0039,2018,1,1,138,test,NA,RCBD
2021,21.GS.C1.C2.C3.C4.40.UYT.OT,UYT,Otobi,TMS18F1275P0004,2018,1,1,140,test,NA,RCBD
2021,21.GS.C1.C2.C3.C4.40.UYT.OT,UYT,Otobi,TMS18F1288P0021,2018,1,1,139,test,NA,RCBD
2021,21.GS.C1.C2.C3.C4.40.UYT.OT,UYT,Otobi,TMS18F1297P0008,2018,1,1,117,test,NA,RCBD
2021,21.GS.C1.C2.C3.C4.40.UYT.OT,UYT,Otobi,TMS18F1298P0026,2018,1,1,108,test,NA,RCBD
2021,21.GS.C1.C2.C3.C4.40.UYT.OT,UYT,Otobi,TMS18F1302P0057,2018,1,1,118,test,NA,RCBD
2021,21.GS.C1.C2.C3.C4.40.UYT.OT,UYT,Otobi,TMS18F1307P0038,2018,1,1,102,test,NA,RCBD
2021,21.GS.C1.C2.C3.C4.40.UYT.OT,UYT,Otobi,TMS18F1307P0077,2018,1,1,101,test,NA,RCBD
2021,21.GS.C1.C2.C3.C4.40.UYT.OT,UYT,Otobi,TMS18F1309P0044,2018,1,1,112,test,NA,RCBD
2021,21.GS.C1.C2.C3.C4.40.UYT.OT,UYT,Otobi,TMS18F1331P0005,2018,1,1,111,test,NA,RCBD
2021,21.GS.C1.C2.C3.C4.40.UYT.OT,UYT,Otobi,TMS18F1336P0029,2018,1,1,137,test,NA,RCBD
2021,21.GS.C1.C2.C3.C4.40.UYT.OT,UYT,Otobi,TMS18F1339P0034,2018,1,1,113,test,NA,RCBD
2021,21.GS.C1.C2.C3.C4.40.UYT.OT,UYT,Otobi,TMS18F1352P0015,2018,1,1,106,test,NA,RCBD
2021,21.GS.C1.C2.C3.C4.40.UYT.OT,UYT,Otobi,TMS18F1472P0039,2018,1,1,122,test,NA,RCBD
2021,21.GS.C1.C2.C3.C4.40.UYT.OT,UYT,Otobi,TMS18F1481P0029,2018,1,1,107,test,NA,RCBD
2021,21.GS.C1.C2.C3.C4.40.UYT.OT,UYT,Otobi,TMS18F1481P0075,2018,1,1,119,test,NA,RCBD
2021,21.GS.C1.C2.C3.C4.40.UYT.OT,UYT,Otobi,TMS18F1485P0028,2018,1,1,129,test,NA,RCBD
2021,21.GS.C1.C2.C3.C4.40.UYT.OT,UYT,Otobi,TMS18F1562P0004,2018,1,1,126,test,NA,RCBD
2021,21.GS.C1.C2.C3.C4.40.UYT.OT,UYT,Otobi,IITA-TMS-IBA000070,2000,2,2,214,check,NA,RCBD
2021,21.GS.C1.C2.C3.C4.40.UYT.OT,UYT,Otobi,IITA-TMS-IBA30572,0,2,2,221,check,NA,RCBD
2021,21.GS.C1.C2.C3.C4.40.UYT.OT,UYT,Otobi,IITA-TMS-IBA980581,1998,2,2,204,check,NA,RCBD
2021,21.GS.C1.C2.C3.C4.40.UYT.OT,UYT,Otobi,IITA-TMS-IBA982101,1998,2,2,224,check,NA,RCBD
2021,21.GS.C1.C2.C3.C4.40.UYT.OT,UYT,Otobi,TMEB419,0,2,2,210,check,NA,RCBD
2021,21.GS.C1.C2.C3.C4.40.UYT.OT,UYT,Otobi,TMS13F1160P0004,2013,2,2,227,check,NA,RCBD
2021,21.GS.C1.C2.C3.C4.40.UYT.OT,UYT,Otobi,TMS13F1343P0022,2013,2,2,240,check,NA,RCBD
2021,21.GS.C1.C2.C3.C4.40.UYT.OT,UYT,Otobi,TMS14F1036P0007,2014,2,2,236,check,NA,RCBD
2021,21.GS.C1.C2.C3.C4.40.UYT.OT,UYT,Otobi,TMS15F1302P0027,2015,2,2,235,test,NA,RCBD
2021,21.GS.C1.C2.C3.C4.40.UYT.OT,UYT,Otobi,TMS15F1310P0019,2015,2,2,237,test,NA,RCBD
2021,21.GS.C1.C2.C3.C4.40.UYT.OT,UYT,Otobi,TMS15F1474P0007,2015,2,2,209,test,NA,RCBD
2021,21.GS.C1.C2.C3.C4.40.UYT.OT,UYT,Otobi,TMS16F1078P0006,2016,2,2,230,test,NA,RCBD
2021,21.GS.C1.C2.C3.C4.40.UYT.OT,UYT,Otobi,TMS16F1155P0004,2016,2,2,216,test,NA,RCBD
2021,21.GS.C1.C2.C3.C4.40.UYT.OT,UYT,Otobi,TMS16F1507P0019,2016,2,2,226,test,NA,RCBD
2021,21.GS.C1.C2.C3.C4.40.UYT.OT,UYT,Otobi,TMS16F1522P0022,2016,2,2,229,test,NA,RCBD
2021,21.GS.C1.C2.C3.C4.40.UYT.OT,UYT,Otobi,TMS16F2003P0029,2016,2,2,205,test,NA,RCBD
2021,21.GS.C1.C2.C3.C4.40.UYT.OT,UYT,Otobi,TMS16F2006P0038,2016,2,2,207,test,NA,RCBD
2021,21.GS.C1.C2.C3.C4.40.UYT.OT,UYT,Otobi,TMS18F1047P0024,2018,2,2,238,test,NA,RCBD
2021,21.GS.C1.C2.C3.C4.40.UYT.OT,UYT,Otobi,TMS18F1092P0007,2018,2,2,239,test,NA,RCBD
2021,21.GS.C1.C2.C3.C4.40.UYT.OT,UYT,Otobi,TMS18F1108P0012,2018,2,2,225,test,NA,RCBD
2021,21.GS.C1.C2.C3.C4.40.UYT.OT,UYT,Otobi,TMS18F1163P0020,2018,2,2,223,test,NA,RCBD
2021,21.GS.C1.C2.C3.C4.40.UYT.OT,UYT,Otobi,TMS18F1173P0009,2018,2,2,228,test,NA,RCBD
2021,21.GS.C1.C2.C3.C4.40.UYT.OT,UYT,Otobi,TMS18F1175P0039,2018,2,2,203,test,NA,RCBD
2021,21.GS.C1.C2.C3.C4.40.UYT.OT,UYT,Otobi,TMS18F1275P0004,2018,2,2,212,test,NA,RCBD
2021,21.GS.C1.C2.C3.C4.40.UYT.OT,UYT,Otobi,TMS18F1288P0021,2018,2,2,231,test,NA,RCBD
2021,21.GS.C1.C2.C3.C4.40.UYT.OT,UYT,Otobi,TMS18F1297P0008,2018,2,2,220,test,NA,RCBD
2021,21.GS.C1.C2.C3.C4.40.UYT.OT,UYT,Otobi,TMS18F1298P0026,2018,2,2,213,test,NA,RCBD
2021,21.GS.C1.C2.C3.C4.40.UYT.OT,UYT,Otobi,TMS18F1302P0057,2018,2,2,218,test,NA,RCBD
2021,21.GS.C1.C2.C3.C4.40.UYT.OT,UYT,Otobi,TMS18F1307P0038,2018,2,2,215,test,NA,RCBD
2021,21.GS.C1.C2.C3.C4.40.UYT.OT,UYT,Otobi,TMS18F1307P0077,2018,2,2,211,test,NA,RCBD
2021,21.GS.C1.C2.C3.C4.40.UYT.OT,UYT,Otobi,TMS18F1309P0044,2018,2,2,201,test,NA,RCBD
2021,21.GS.C1.C2.C3.C4.40.UYT.OT,UYT,Otobi,TMS18F1331P0005,2018,2,2,232,test,NA,RCBD
2021,21.GS.C1.C2.C3.C4.40.UYT.OT,UYT,Otobi,TMS18F1336P0029,2018,2,2,233,test,NA,RCBD
2021,21.GS.C1.C2.C3.C4.40.UYT.OT,UYT,Otobi,TMS18F1339P0034,2018,2,2,234,test,NA,RCBD
2021,21.GS.C1.C2.C3.C4.40.UYT.OT,UYT,Otobi,TMS18F1352P0015,2018,2,2,219,test,NA,RCBD
2021,21.GS.C1.C2.C3.C4.40.UYT.OT,UYT,Otobi,TMS18F1472P0039,2018,2,2,202,test,NA,RCBD
2021,21.GS.C1.C2.C3.C4.40.UYT.OT,UYT,Otobi,TMS18F1481P0029,2018,2,2,206,test,NA,RCBD
2021,21.GS.C1.C2.C3.C4.40.UYT.OT,UYT,Otobi,TMS18F1481P0075,2018,2,2,217,test,NA,RCBD
2021,21.GS.C1.C2.C3.C4.40.UYT.OT,UYT,Otobi,TMS18F1485P0028,2018,2,2,222,test,NA,RCBD
2021,21.GS.C1.C2.C3.C4.40.UYT.OT,UYT,Otobi,TMS18F1562P0004,2018,2,2,208,test,NA,RCBD
2021,21.GS.C2.UYT.36.setA.IB,UYT,Ibadan,IITA-TMS-IBA000070,2000,1,2,119,check,NA,Alpha
2021,21.GS.C2.UYT.36.setA.IB,UYT,Ibadan,IITA-TMS-IBA000070,2000,1,2,119,test,NA,Alpha
2021,21.GS.C2.UYT.36.setA.IB,UYT,Ibadan,IITA-TMS-IBA000070,2000,1,2,119,test,NA,Alpha
2021,21.GS.C2.UYT.36.setA.IB,UYT,Ibadan,IITA-TMS-IBA000070,2000,1,2,119,test,NA,Alpha
2021,21.GS.C2.UYT.36.setA.IB,UYT,Ibadan,IITA-TMS-IBA000070,2000,1,2,119,test,NA,Alpha
2021,21.GS.C2.UYT.36.setA.IB,UYT,Ibadan,IITA-TMS-IBA000070,2000,1,2,119,test,NA,Alpha
2021,21.GS.C2.UYT.36.setA.IB,UYT,Ibadan,IITA-TMS-IBA30572,0,1,2,121,check,NA,Alpha
2021,21.GS.C2.UYT.36.setA.IB,UYT,Ibadan,IITA-TMS-IBA30572,0,1,2,121,test,NA,Alpha
2021,21.GS.C2.UYT.36.setA.IB,UYT,Ibadan,IITA-TMS-IBA30572,0,1,2,121,test,NA,Alpha
2021,21.GS.C2.UYT.36.setA.IB,UYT,Ibadan,IITA-TMS-IBA30572,0,1,2,121,test,NA,Alpha
2021,21.GS.C2.UYT.36.setA.IB,UYT,Ibadan,IITA-TMS-IBA30572,0,1,2,121,test,NA,Alpha
2021,21.GS.C2.UYT.36.setA.IB,UYT,Ibadan,IITA-TMS-IBA30572,0,1,2,121,test,NA,Alpha
2021,21.GS.C2.UYT.36.setA.IB,UYT,Ibadan,IITA-TMS-IBA980581,1998,1,1,108,check,NA,Alpha
2021,21.GS.C2.UYT.36.setA.IB,UYT,Ibadan,IITA-TMS-IBA980581,1998,1,1,108,test,NA,Alpha
2021,21.GS.C2.UYT.36.setA.IB,UYT,Ibadan,IITA-TMS-IBA980581,1998,1,1,108,test,NA,Alpha
2021,21.GS.C2.UYT.36.setA.IB,UYT,Ibadan,IITA-TMS-IBA980581,1998,1,1,108,test,NA,Alpha
2021,21.GS.C2.UYT.36.setA.IB,UYT,Ibadan,IITA-TMS-IBA980581,1998,1,1,108,test,NA,Alpha
2021,21.GS.C2.UYT.36.setA.IB,UYT,Ibadan,IITA-TMS-IBA980581,1998,1,1,108,test,NA,Alpha
2021,21.GS.C2.UYT.36.setA.IB,UYT,Ibadan,IITA-TMS-IBA982101,1998,1,2,120,check,NA,Alpha
2021,21.GS.C2.UYT.36.setA.IB,UYT,Ibadan,IITA-TMS-IBA982101,1998,1,2,120,test,NA,Alpha
2021,21.GS.C2.UYT.36.setA.IB,UYT,Ibadan,IITA-TMS-IBA982101,1998,1,2,120,test,NA,Alpha
2021,21.GS.C2.UYT.36.setA.IB,UYT,Ibadan,IITA-TMS-IBA982101,1998,1,2,120,test,NA,Alpha
2021,21.GS.C2.UYT.36.setA.IB,UYT,Ibadan,IITA-TMS-IBA982101,1998,1,2,120,test,NA,Alpha
2021,21.GS.C2.UYT.36.setA.IB,UYT,Ibadan,IITA-TMS-IBA982101,1998,1,2,120,test,NA,Alpha
2021,21.GS.C2.UYT.36.setA.IB,UYT,Ibadan,TMEB419,0,1,2,123,check,NA,Alpha
2021,21.GS.C2.UYT.36.setA.IB,UYT,Ibadan,TMEB419,0,1,2,123,test,NA,Alpha
2021,21.GS.C2.UYT.36.setA.IB,UYT,Ibadan,TMEB419,0,1,2,123,test,NA,Alpha
2021,21.GS.C2.UYT.36.setA.IB,UYT,Ibadan,TMEB419,0,1,2,123,test,NA,Alpha
2021,21.GS.C2.UYT.36.setA.IB,UYT,Ibadan,TMEB419,0,1,2,123,test,NA,Alpha
2021,21.GS.C2.UYT.36.setA.IB,UYT,Ibadan,TMEB419,0,1,2,123,test,NA,Alpha
2021,21.GS.C2.UYT.36.setA.IB,UYT,Ibadan,TMS13F1021P0008,2013,1,3,130,test,NA,Alpha
2021,21.GS.C2.UYT.36.setA.IB,UYT,Ibadan,TMS13F1021P0008,2013,1,3,130,test,NA,Alpha
2021,21.GS.C2.UYT.36.setA.IB,UYT,Ibadan,TMS13F1021P0008,2013,1,3,130,test,NA,Alpha
2021,21.GS.C2.UYT.36.setA.IB,UYT,Ibadan,TMS13F1021P0008,2013,1,3,130,test,NA,Alpha
2021,21.GS.C2.UYT.36.setA.IB,UYT,Ibadan,TMS13F1021P0008,2013,1,3,130,test,NA,Alpha
2021,21.GS.C2.UYT.36.setA.IB,UYT,Ibadan,TMS13F1021P0008,2013,1,3,130,test,NA,Alpha
2021,21.GS.C2.UYT.36.setA.IB,UYT,Ibadan,TMS13F1114P0001,2013,1,2,122,test,NA,Alpha
2021,21.GS.C2.UYT.36.setA.IB,UYT,Ibadan,TMS13F1114P0001,2013,1,2,122,test,NA,Alpha
2021,21.GS.C2.UYT.36.setA.IB,UYT,Ibadan,TMS13F1114P0001,2013,1,2,122,test,NA,Alpha
2021,21.GS.C2.UYT.36.setA.IB,UYT,Ibadan,TMS13F1114P0001,2013,1,2,122,test,NA,Alpha
2021,21.GS.C2.UYT.36.setA.IB,UYT,Ibadan,TMS13F1114P0001,2013,1,2,122,test,NA,Alpha
2021,21.GS.C2.UYT.36.setA.IB,UYT,Ibadan,TMS13F1114P0001,2013,1,2,122,test,NA,Alpha
2021,21.GS.C2.UYT.36.setA.IB,UYT,Ibadan,TMS13F1182P0002,2013,1,3,131,test,NA,Alpha
2021,21.GS.C2.UYT.36.setA.IB,UYT,Ibadan,TMS13F1182P0002,2013,1,3,131,test,NA,Alpha
2021,21.GS.C2.UYT.36.setA.IB,UYT,Ibadan,TMS13F1182P0002,2013,1,3,131,test,NA,Alpha
2021,21.GS.C2.UYT.36.setA.IB,UYT,Ibadan,TMS13F1182P0002,2013,1,3,131,test,NA,Alpha
2021,21.GS.C2.UYT.36.setA.IB,UYT,Ibadan,TMS13F1182P0002,2013,1,3,131,test,NA,Alpha
2021,21.GS.C2.UYT.36.setA.IB,UYT,Ibadan,TMS13F1182P0002,2013,1,3,131,test,NA,Alpha
2021,21.GS.C2.UYT.36.setA.IB,UYT,Ibadan,TMS13F1461P0002,2013,1,1,112,test,NA,Alpha
2021,21.GS.C2.UYT.36.setA.IB,UYT,Ibadan,TMS13F1461P0002,2013,1,1,112,test,NA,Alpha
2021,21.GS.C2.UYT.36.setA.IB,UYT,Ibadan,TMS13F1461P0002,2013,1,1,112,test,NA,Alpha
2021,21.GS.C2.UYT.36.setA.IB,UYT,Ibadan,TMS13F1461P0002,2013,1,1,112,test,NA,Alpha
2021,21.GS.C2.UYT.36.setA.IB,UYT,Ibadan,TMS13F1461P0002,2013,1,1,112,test,NA,Alpha
2021,21.GS.C2.UYT.36.setA.IB,UYT,Ibadan,TMS13F1461P0002,2013,1,1,112,test,NA,Alpha
2021,21.GS.C2.UYT.36.setA.IB,UYT,Ibadan,TMS13F2061P0005,2013,1,1,111,test,NA,Alpha
2021,21.GS.C2.UYT.36.setA.IB,UYT,Ibadan,TMS13F2061P0005,2013,1,1,111,test,NA,Alpha
2021,21.GS.C2.UYT.36.setA.IB,UYT,Ibadan,TMS13F2061P0005,2013,1,1,111,test,NA,Alpha
2021,21.GS.C2.UYT.36.setA.IB,UYT,Ibadan,TMS13F2061P0005,2013,1,1,111,test,NA,Alpha
2021,21.GS.C2.UYT.36.setA.IB,UYT,Ibadan,TMS13F2061P0005,2013,1,1,111,test,NA,Alpha
2021,21.GS.C2.UYT.36.setA.IB,UYT,Ibadan,TMS13F2061P0005,2013,1,1,111,test,NA,Alpha
2021,21.GS.C2.UYT.36.setA.IB,UYT,Ibadan,TMS13F2207P0001,2013,1,1,105,test,NA,Alpha
2021,21.GS.C2.UYT.36.setA.IB,UYT,Ibadan,TMS13F2207P0001,2013,1,1,105,test,NA,Alpha
2021,21.GS.C2.UYT.36.setA.IB,UYT,Ibadan,TMS13F2207P0001,2013,1,1,105,test,NA,Alpha
2021,21.GS.C2.UYT.36.setA.IB,UYT,Ibadan,TMS13F2207P0001,2013,1,1,105,test,NA,Alpha
2021,21.GS.C2.UYT.36.setA.IB,UYT,Ibadan,TMS13F2207P0001,2013,1,1,105,test,NA,Alpha
2021,21.GS.C2.UYT.36.setA.IB,UYT,Ibadan,TMS13F2207P0001,2013,1,1,105,test,NA,Alpha
2021,21.GS.C2.UYT.36.setA.IB,UYT,Ibadan,TMS14F1001P0004,2014,1,2,113,test,NA,Alpha
2021,21.GS.C2.UYT.36.setA.IB,UYT,Ibadan,TMS14F1001P0004,2014,1,2,113,test,NA,Alpha
2021,21.GS.C2.UYT.36.setA.IB,UYT,Ibadan,TMS14F1001P0004,2014,1,2,113,test,NA,Alpha
2021,21.GS.C2.UYT.36.setA.IB,UYT,Ibadan,TMS14F1001P0004,2014,1,2,113,test,NA,Alpha
2021,21.GS.C2.UYT.36.setA.IB,UYT,Ibadan,TMS14F1001P0004,2014,1,2,113,test,NA,Alpha
2021,21.GS.C2.UYT.36.setA.IB,UYT,Ibadan,TMS14F1001P0004,2014,1,2,113,test,NA,Alpha
2021,21.GS.C2.UYT.36.setA.IB,UYT,Ibadan,TMS14F1016P0006,2014,1,1,109,test,NA,Alpha
2021,21.GS.C2.UYT.36.setA.IB,UYT,Ibadan,TMS14F1016P0006,2014,1,1,109,test,NA,Alpha
2021,21.GS.C2.UYT.36.setA.IB,UYT,Ibadan,TMS14F1016P0006,2014,1,1,109,test,NA,Alpha
2021,21.GS.C2.UYT.36.setA.IB,UYT,Ibadan,TMS14F1016P0006,2014,1,1,109,test,NA,Alpha
2021,21.GS.C2.UYT.36.setA.IB,UYT,Ibadan,TMS14F1016P0006,2014,1,1,109,test,NA,Alpha
2021,21.GS.C2.UYT.36.setA.IB,UYT,Ibadan,TMS14F1016P0006,2014,1,1,109,test,NA,Alpha
2021,21.GS.C2.UYT.36.setA.IB,UYT,Ibadan,TMS14F1022P0006,2014,1,2,115,test,NA,Alpha
2021,21.GS.C2.UYT.36.setA.IB,UYT,Ibadan,TMS14F1022P0006,2014,1,2,115,test,NA,Alpha
2021,21.GS.C2.UYT.36.setA.IB,UYT,Ibadan,TMS14F1022P0006,2014,1,2,115,test,NA,Alpha
2021,21.GS.C2.UYT.36.setA.IB,UYT,Ibadan,TMS14F1022P0006,2014,1,2,115,test,NA,Alpha
2021,21.GS.C2.UYT.36.setA.IB,UYT,Ibadan,TMS14F1022P0006,2014,1,2,115,test,NA,Alpha
2021,21.GS.C2.UYT.36.setA.IB,UYT,Ibadan,TMS14F1022P0006,2014,1,2,115,test,NA,Alpha
2021,21.GS.C2.UYT.36.setA.IB,UYT,Ibadan,TMS14F1035P0004,2014,1,3,126,test,NA,Alpha
2021,21.GS.C2.UYT.36.setA.IB,UYT,Ibadan,TMS14F1035P0004,2014,1,3,126,test,NA,Alpha
2021,21.GS.C2.UYT.36.setA.IB,UYT,Ibadan,TMS14F1035P0004,2014,1,3,126,test,NA,Alpha
2021,21.GS.C2.UYT.36.setA.IB,UYT,Ibadan,TMS14F1035P0004,2014,1,3,126,test,NA,Alpha
2021,21.GS.C2.UYT.36.setA.IB,UYT,Ibadan,TMS14F1035P0004,2014,1,3,126,test,NA,Alpha
2021,21.GS.C2.UYT.36.setA.IB,UYT,Ibadan,TMS14F1035P0004,2014,1,3,126,test,NA,Alpha
2021,21.GS.C2.UYT.36.setA.IB,UYT,Ibadan,TMS14F1035P0007,2014,1,3,132,test,NA,Alpha
2021,21.GS.C2.UYT.36.setA.IB,UYT,Ibadan,TMS14F1035P0007,2014,1,3,132,test,NA,Alpha
2021,21.GS.C2.UYT.36.setA.IB,UYT,Ibadan,TMS14F1035P0007,2014,1,3,132,test,NA,Alpha
2021,21.GS.C2.UYT.36.setA.IB,UYT,Ibadan,TMS14F1035P0007,2014,1,3,132,test,NA,Alpha
2021,21.GS.C2.UYT.36.setA.IB,UYT,Ibadan,TMS14F1035P0007,2014,1,3,132,test,NA,Alpha
2021,21.GS.C2.UYT.36.setA.IB,UYT,Ibadan,TMS14F1035P0007,2014,1,3,132,test,NA,Alpha
2021,21.GS.C2.UYT.36.setA.IB,UYT,Ibadan,TMS14F1036P0007,2014,1,2,124,test,NA,Alpha
2021,21.GS.C2.UYT.36.setA.IB,UYT,Ibadan,TMS14F1036P0007,2014,1,2,124,test,NA,Alpha
2021,21.GS.C2.UYT.36.setA.IB,UYT,Ibadan,TMS14F1036P0007,2014,1,2,124,test,NA,Alpha
2021,21.GS.C2.UYT.36.setA.IB,UYT,Ibadan,TMS14F1036P0007,2014,1,2,124,test,NA,Alpha
2021,21.GS.C2.UYT.36.setA.IB,UYT,Ibadan,TMS14F1036P0007,2014,1,2,124,test,NA,Alpha
2021,21.GS.C2.UYT.36.setA.IB,UYT,Ibadan,TMS14F1036P0007,2014,1,2,124,test,NA,Alpha
2021,21.GS.C2.UYT.36.setA.IB,UYT,Ibadan,TMS14F1049P0001,2014,1,2,114,test,NA,Alpha
2021,21.GS.C2.UYT.36.setA.IB,UYT,Ibadan,TMS14F1049P0001,2014,1,2,114,test,NA,Alpha
2021,21.GS.C2.UYT.36.setA.IB,UYT,Ibadan,TMS14F1049P0001,2014,1,2,114,test,NA,Alpha
2021,21.GS.C2.UYT.36.setA.IB,UYT,Ibadan,TMS14F1049P0001,2014,1,2,114,test,NA,Alpha
2021,21.GS.C2.UYT.36.setA.IB,UYT,Ibadan,TMS14F1049P0001,2014,1,2,114,test,NA,Alpha
